src,dst,v1,v2,v3
618,772,8.0,262.0,1.0
618,950,1.0,7.0,1.0
618,973,5.0,15.0,1.0
619,59,1.0,4.0,1.0
619,236,9.0,47.0,1.0
619,461,3.0,2.0,1.0
619,516,6.0,58.0,1.0
619,584,5.0,55.0,1.0
619,623,4.0,0.0,1.0
619,726,2.0,2.0,1.0
620,51,6.0,460.0,1.0
620,246,5.0,48.0,1.0
620,653,6.0,417.0,1.0
620,716,6.0,265.0,1.0
620,840,5.0,42.0,1.0
620,858,5.0,6.0,1.0
620,922,5.0,12.0,1.0
621,25,3.0,2.0,1.0
621,322,5.0,5.0,1.0
621,440,10.0,125.0,1.0
621,777,3.0,1.0,1.0
621,828,1.0,2.0,1.0
621,894,5.0,294.0,1.0
621,947,5.0,157.0,1.0
622,340,5.0,126.0,1.0
622,383,1.0,4.0,1.0
622,459,14.0,225.0,1.0
622,470,10.0,259.0,1.0
622,495,5.0,4.0,1.0
622,756,10.0,26.0,1.0
622,1013,1.0,1.0,1.0
623,204,4.0,1.0,1.0
623,584,2.0,1.0,1.0
623,619,4.0,0.0,1.0
623,692,5.0,66.0,1.0
624,100,10.0,220.0,1.0
624,181,12.0,181.0,1.0
624,258,5.0,2.0,1.0
624,287,10.0,430.0,1.0
624,401,5.0,13.0,1.0
624,442,12.0,187.0,1.0
624,554,4.0,11.0,1.0
624,979,12.0,183.0,1.0
625,266,4.0,9.0,1.0
625,416,4.0,5.0,1.0
625,567,1.0,5.0,1.0
625,667,2.0,2.0,1.0
625,804,8.0,120.0,1.0
626,47,3.0,60.0,1.0
626,157,7.0,341.0,1.0
626,500,2.0,30.0,1.0
626,585,5.0,323.0,1.0
626,691,3.0,30.0,1.0
626,929,3.0,12.0,1.0
627,149,3.0,5.0,1.0
627,377,7.0,55.0,1.0
627,553,2.0,9.0,1.0
627,719,6.0,15.0,1.0
627,720,5.0,4.0,1.0
627,937,3.0,3.0,1.0
628,194,2.0,1.0,1.0
628,262,3.0,5.0,1.0
628,300,9.0,117.0,1.0
628,535,2.0,7.0,1.0
628,571,1.0,1.0,1.0
628,905,7.0,259.0,1.0
629,82,9.0,175.0,1.0
629,164,1.0,2.0,1.0
629,475,2.0,3.0,1.0
629,536,3.0,13.0,1.0
629,543,8.0,315.0,1.0
629,668,3.0,16.0,1.0
630,138,5.0,2.0,1.0
630,321,3.0,15.0,1.0
630,796,8.0,196.0,1.0
630,836,2.0,6.0,1.0
630,885,1.0,15.0,1.0
631,57,4.0,2.0,1.0
631,273,7.0,14.0,1.0
631,569,3.0,7.0,1.0
631,641,7.0,91.0,1.0
631,811,3.0,4.0,1.0
631,883,4.0,9.0,1.0
632,90,1.0,2.0,1.0
632,281,11.0,148.0,1.0
632,304,5.0,60.0,1.0
632,659,5.0,57.0,1.0
632,741,5.0,2.0,1.0
632,839,1.0,0.0,1.0
632,960,10.0,20.0,1.0
632,979,15.0,251.0,1.0
633,300,2.0,6.0,1.0
633,571,2.0,4.0,1.0
633,608,9.0,72.0,1.0
633,947,2.0,7.0,1.0
633,955,1.0,7.0,1.0
634,127,3.0,30.0,1.0
634,174,1.0,54.0,1.0
634,195,5.0,581.0,1.0
634,260,3.0,42.0,1.0
634,364,9.0,413.0,1.0
634,486,5.0,60.0,1.0
635,81,8.0,86.0,1.0
635,667,5.0,7.0,1.0
635,902,5.0,6.0,1.0
635,910,5.0,8.0,1.0
635,1008,3.0,7.0,1.0
636,265,6.0,58.0,1.0
636,452,5.0,5.0,1.0
636,703,7.0,45.0,1.0
636,820,3.0,7.0,1.0
636,945,1.0,7.0,1.0
637,236,5.0,2.0,1.0
637,461,3.0,4.0,1.0
637,809,5.0,1.0,1.0
637,819,7.0,37.0,1.0
638,58,5.0,443.0,1.0
638,385,1.0,42.0,1.0
638,398,5.0,36.0,1.0
638,530,9.0,530.0,1.0
638,563,5.0,443.0,1.0
638,908,1.0,30.0,1.0
638,957,5.0,12.0,1.0
639,115,2.0,4.0,1.0
639,662,5.0,42.0,1.0
639,701,2.0,6.0,1.0
639,986,3.0,3.0,1.0
640,71,6.0,158.0,1.0
640,139,2.0,15.0,1.0
640,223,4.0,9.0,1.0
640,674,5.0,200.0,1.0
640,764,3.0,13.0,1.0
640,948,4.0,1.0,1.0
641,27,6.0,92.0,1.0
641,110,5.0,1.0,1.0
641,407,3.0,8.0,1.0
641,433,4.0,9.0,1.0
641,631,7.0,91.0,1.0
641,883,4.0,3.0,1.0
641,902,9.0,165.0,1.0
642,226,5.0,5.0,1.0
642,250,3.0,2.0,1.0
642,264,7.0,155.0,1.0
642,460,5.0,5.0,1.0
642,643,6.0,207.0,1.0
643,28,1.0,1.0,1.0
643,366,1.0,10.0,1.0
643,642,6.0,207.0,1.0
643,838,4.0,1.0,1.0
643,938,8.0,118.0,1.0
644,373,8.0,76.0,1.0
644,483,2.0,3.0,1.0
644,497,4.0,3.0,1.0
644,846,5.0,139.0,1.0
644,857,8.0,75.0,1.0
644,865,2.0,4.0,1.0
644,962,5.0,2.0,1.0
645,287,3.0,5.0,1.0
645,327,3.0,8.0,1.0
645,410,6.0,414.0,1.0
645,519,3.0,11.0,1.0
645,815,6.0,357.0,1.0
645,923,5.0,3.0,1.0
646,134,6.0,345.0,1.0
646,284,3.0,5.0,1.0
646,285,10.0,227.0,1.0
646,402,3.0,4.0,1.0
646,501,4.0,3.0,1.0
646,609,5.0,6.0,1.0
647,27,5.0,7.0,1.0
647,416,5.0,130.0,1.0
647,614,3.0,7.0,1.0
647,667,10.0,243.0,1.0
647,732,4.0,2.0,1.0
647,759,5.0,19.0,1.0
647,765,1.0,6.0,1.0
648,147,4.0,3.0,1.0
648,422,9.0,12.0,1.0
648,579,5.0,97.0,1.0
648,779,4.0,4.0,1.0
648,820,4.0,7.0,1.0
649,64,9.0,343.0,1.0
649,270,4.0,16.0,1.0
649,513,2.0,5.0,1.0
649,772,3.0,10.0,1.0
650,82,5.0,294.0,1.0
650,289,3.0,11.0,1.0
650,302,5.0,16.0,1.0
650,968,5.0,8.0,1.0
651,124,2.0,2.0,1.0
651,200,3.0,8.0,1.0
651,436,5.0,304.0,1.0
651,877,9.0,241.0,1.0
651,988,4.0,5.0,1.0
652,155,4.0,4.0,1.0
652,245,2.0,8.0,1.0
652,420,2.0,2.0,1.0
652,504,2.0,2.0,1.0
652,712,9.0,325.0,1.0
652,807,7.0,236.0,1.0
653,210,2.0,12.0,1.0
653,372,8.0,273.0,1.0
653,620,6.0,417.0,1.0
653,718,2.0,24.0,1.0
653,830,3.0,54.0,1.0
653,918,2.0,18.0,1.0
654,224,4.0,8.0,1.0
654,417,9.0,104.0,1.0
654,428,3.0,4.0,1.0
654,501,10.0,263.0,1.0
654,790,5.0,2.0,1.0
654,884,5.0,4.0,1.0
655,180,5.0,60.0,1.0
655,268,7.0,387.0,1.0
655,275,1.0,18.0,1.0
655,510,2.0,18.0,1.0
655,858,3.0,24.0,1.0
656,42,19.0,226.0,1.0
656,89,10.0,162.0,1.0
656,134,3.0,2.0,1.0
656,197,13.0,233.0,1.0
656,462,15.0,261.0,1.0
656,708,10.0,192.0,1.0
656,745,20.0,198.0,1.0
656,998,3.0,1.0,1.0
657,66,5.0,11.0,1.0
657,689,5.0,4.0,1.0
657,857,4.0,1.0,1.0
657,865,2.0,11.0,1.0
657,987,10.0,135.0,1.0
658,295,8.0,14.0,1.0
658,479,1.0,2.0,1.0
658,738,2.0,1.0,1.0
658,786,4.0,0.0,1.0
658,1017,5.0,2.0,1.0
659,20,1.0,1.0,1.0
659,251,5.0,0.0,1.0
659,304,3.0,2.0,1.0
659,632,5.0,57.0,1.0
659,741,5.0,59.0,1.0
659,930,3.0,0.0,1.0
660,71,4.0,10.0,1.0
660,119,1.0,6.0,1.0
660,271,5.0,6.0,1.0
660,456,5.0,213.0,1.0
660,478,8.0,211.0,1.0
660,574,1.0,12.0,1.0
661,142,9.0,96.0,1.0
661,242,9.0,20.0,1.0
661,288,8.0,276.0,1.0
661,387,5.0,1.0,1.0
661,480,4.0,3.0,1.0
661,785,4.0,6.0,1.0
661,995,3.0,2.0,1.0
662,78,1.0,1.0,1.0
662,185,7.0,44.0,1.0
662,221,4.0,6.0,1.0
662,328,1.0,5.0,1.0
662,639,5.0,42.0,1.0
663,295,3.0,2.0,1.0
663,587,9.0,44.0,1.0
663,775,1.0,2.0,1.0
663,786,10.0,61.0,1.0
664,47,5.0,18.0,1.0
664,85,1.0,42.0,1.0
664,210,6.0,262.0,1.0
664,307,3.0,36.0,1.0
664,331,2.0,48.0,1.0
664,390,8.0,402.0,1.0
664,860,10.0,269.0,1.0
664,991,9.0,449.0,1.0
665,40,1.0,17.0,1.0
665,55,3.0,11.0,1.0
665,113,5.0,13.0,1.0
665,481,2.0,6.0,1.0
665,954,7.0,202.0,1.0
665,994,8.0,174.0,1.0
666,379,9.0,319.0,1.0
666,485,1.0,12.0,1.0
666,520,5.0,42.0,1.0
666,817,7.0,426.0,1.0
666,931,3.0,24.0,1.0
666,991,3.0,48.0,1.0
667,179,5.0,9.0,1.0
667,567,3.0,1.0,1.0
667,625,2.0,2.0,1.0
667,635,5.0,7.0,1.0
667,647,10.0,243.0,1.0
668,91,7.0,409.0,1.0
668,124,2.0,10.0,1.0
668,302,7.0,203.0,1.0
668,475,1.0,8.0,1.0
668,629,3.0,16.0,1.0
668,974,9.0,17.0,1.0
668,1003,2.0,13.0,1.0
669,20,10.0,10.0,1.0
669,48,2.0,0.0,1.0
669,323,1.0,2.0,1.0
669,823,7.0,52.0,1.0
669,979,7.0,50.0,1.0
670,80,2.0,18.0,1.0
670,551,6.0,358.0,1.0
670,812,4.0,12.0,1.0
670,840,8.0,530.0,1.0
670,860,5.0,36.0,1.0
670,978,5.0,48.0,1.0
671,119,2.0,10.0,1.0
671,531,4.0,3.0,1.0
671,693,3.0,3.0,1.0
671,700,5.0,283.0,1.0
671,844,1.0,4.0,1.0
671,873,7.0,295.0,1.0
672,64,10.0,252.0,1.0
672,128,4.0,3.0,1.0
672,192,1.0,16.0,1.0
672,762,4.0,11.0,1.0
672,773,10.0,488.0,1.0
672,878,7.0,335.0,1.0
672,984,1.0,7.0,1.0
673,166,2.0,1.0,1.0
673,354,7.0,269.0,1.0
673,547,4.0,4.0,1.0
673,744,4.0,6.0,1.0
673,915,2.0,4.0,1.0
674,139,6.0,127.0,1.0
674,640,5.0,200.0,1.0
674,706,9.0,136.0,1.0
674,821,4.0,7.0,1.0
674,829,1.0,9.0,1.0
674,873,1.0,10.0,1.0
675,186,2.0,2.0,1.0
675,189,3.0,2.0,1.0
675,760,5.0,2.0,1.0
675,785,9.0,127.0,1.0
675,963,1.0,6.0,1.0
676,321,2.0,7.0,1.0
676,362,7.0,166.0,1.0
676,695,4.0,4.0,1.0
676,697,2.0,13.0,1.0
676,755,10.0,117.0,1.0
676,965,5.0,6.0,1.0
677,64,4.0,11.0,1.0
677,91,2.0,15.0,1.0
677,386,1.0,7.0,1.0
677,473,2.0,2.0,1.0
677,683,10.0,179.0,1.0
677,988,10.0,514.0,1.0
678,47,3.0,30.0,1.0
678,51,1.0,48.0,1.0
678,378,4.0,42.0,1.0
678,379,5.0,18.0,1.0
678,805,6.0,639.0,1.0
678,854,10.0,632.0,1.0
679,84,6.0,222.0,1.0
679,208,3.0,7.0,1.0
679,264,1.0,6.0,1.0
679,339,5.0,2.0,1.0
679,348,7.0,72.0,1.0
679,367,3.0,2.0,1.0
680,108,5.0,6.0,1.0
680,122,7.0,102.0,1.0
680,136,10.0,129.0,1.0
680,400,1.0,4.0,1.0
680,420,5.0,144.0,1.0
680,708,1.0,7.0,1.0
680,897,4.0,5.0,1.0
681,522,9.0,726.0,1.0
681,595,3.0,30.0,1.0
681,727,1.0,18.0,1.0
681,774,4.0,24.0,1.0
681,860,5.0,18.0,1.0
682,148,10.0,321.0,1.0
682,428,5.0,8.0,1.0
682,501,5.0,1.0,1.0
682,504,7.0,225.0,1.0
682,609,4.0,8.0,1.0
682,893,3.0,2.0,1.0
683,61,4.0,5.0,1.0
683,128,9.0,278.0,1.0
683,290,1.0,3.0,1.0
683,677,10.0,179.0,1.0
683,869,4.0,2.0,1.0
683,990,4.0,16.0,1.0
684,76,1.0,1.0,1.0
684,166,5.0,206.0,1.0
684,249,10.0,224.0,1.0
684,274,4.0,2.0,1.0
684,288,3.0,5.0,1.0
684,963,8.0,158.0,1.0
685,435,4.0,13.0,1.0
685,456,2.0,13.0,1.0
685,545,4.0,15.0,1.0
685,764,10.0,268.0,1.0
685,976,2.0,6.0,1.0
686,125,5.0,12.0,1.0
686,157,5.0,36.0,1.0
686,298,5.0,6.0,1.0
686,369,3.0,24.0,1.0
686,812,5.0,501.0,1.0
686,993,6.0,422.0,1.0
687,264,3.0,4.0,1.0
687,334,2.0,9.0,1.0
687,408,10.0,226.0,1.0
687,603,3.0,3.0,1.0
687,827,1.0,6.0,1.0
687,942,5.0,311.0,1.0
688,41,2.0,30.0,1.0
688,398,1.0,36.0,1.0
688,451,4.0,6.0,1.0
688,925,2.0,6.0,1.0
688,972,6.0,668.0,1.0
689,107,3.0,5.0,1.0
689,222,7.0,155.0,1.0
689,515,7.0,128.0,1.0
689,657,5.0,4.0,1.0
689,723,3.0,10.0,1.0
689,803,7.0,245.0,1.0
689,846,1.0,2.0,1.0
690,221,2.0,4.0,1.0
690,273,5.0,176.0,1.0
690,381,2.0,5.0,1.0
690,517,10.0,117.0,1.0
690,590,3.0,2.0,1.0
690,863,10.0,109.0,1.0
690,1015,5.0,2.0,1.0
691,357,4.0,42.0,1.0
691,573,5.0,450.0,1.0
691,575,5.0,12.0,1.0
691,626,3.0,30.0,1.0
691,991,10.0,343.0,1.0
692,204,6.0,82.0,1.0
692,461,4.0,4.0,1.0
692,623,5.0,66.0,1.0
692,809,3.0,2.0,1.0
692,819,5.0,3.0,1.0
693,135,5.0,9.0,1.0
693,294,9.0,158.0,1.0
693,370,5.0,13.0,1.0
693,467,4.0,4.0,1.0
693,671,3.0,3.0,1.0
694,82,5.0,10.0,1.0
694,128,3.0,10.0,1.0
694,168,7.0,388.0,1.0
694,241,5.0,273.0,1.0
694,289,6.0,330.0,1.0
694,371,4.0,16.0,1.0
694,469,1.0,5.0,1.0
694,877,5.0,189.0,1.0
695,55,5.0,11.0,1.0
695,86,4.0,9.0,1.0
695,156,9.0,89.0,1.0
695,234,1.0,11.0,1.0
695,564,7.0,131.0,1.0
695,676,4.0,4.0,1.0
696,53,10.0,458.0,1.0
696,311,5.0,54.0,1.0
696,324,5.0,24.0,1.0
696,601,6.0,560.0,1.0
696,734,7.0,584.0,1.0
696,774,3.0,48.0,1.0
696,797,3.0,60.0,1.0
697,261,1.0,11.0,1.0
697,565,4.0,6.0,1.0
697,676,2.0,13.0,1.0
697,740,9.0,247.0,1.0
697,887,5.0,278.0,1.0
698,70,6.0,61.0,1.0
698,198,7.0,56.0,1.0
698,238,3.0,2.0,1.0
698,305,8.0,133.0,1.0
698,935,2.0,4.0,1.0
698,956,4.0,1.0,1.0
699,108,10.0,67.0,1.0
699,419,1.0,7.0,1.0
699,489,4.0,8.0,1.0
699,982,4.0,6.0,1.0
700,299,5.0,7.0,1.0
700,344,2.0,13.0,1.0
700,607,1.0,3.0,1.0
700,671,5.0,283.0,1.0
700,806,6.0,187.0,1.0
700,976,3.0,6.0,1.0
701,63,2.0,2.0,1.0
701,233,1.0,3.0,1.0
701,550,6.0,281.0,1.0
701,639,2.0,6.0,1.0
701,895,10.0,99.0,1.0
701,1015,4.0,3.0,1.0
702,226,2.0,4.0,1.0
702,334,9.0,199.0,1.0
702,366,10.0,51.0,1.0
702,408,3.0,6.0,1.0
702,866,1.0,5.0,1.0
702,911,10.0,63.0,1.0
702,1002,2.0,2.0,1.0
703,147,3.0,4.0,1.0
703,176,1.0,6.0,1.0
703,441,4.0,8.0,1.0
703,452,9.0,45.0,1.0
703,636,7.0,45.0,1.0
703,875,3.0,7.0,1.0
703,966,5.0,38.0,1.0
704,248,9.0,45.0,1.0
704,395,2.0,0.0,1.0
704,464,1.0,1.0,1.0
704,505,3.0,1.0,1.0
704,818,4.0,3.0,1.0
705,426,2.0,11.0,1.0
705,443,8.0,104.0,1.0
705,746,2.0,4.0,1.0
705,751,9.0,26.0,1.0
705,974,1.0,1.0,1.0
706,119,3.0,7.0,1.0
706,291,5.0,4.0,1.0
706,370,9.0,191.0,1.0
706,531,3.0,6.0,1.0
706,583,1.0,12.0,1.0
706,674,9.0,136.0,1.0
707,137,10.0,675.0,1.0
707,205,1.0,30.0,1.0
707,379,5.0,30.0,1.0
707,399,1.0,18.0,1.0
707,805,6.0,516.0,1.0
707,993,2.0,36.0,1.0
708,245,5.0,8.0,1.0
708,343,9.0,321.0,1.0
708,656,10.0,192.0,1.0
708,680,1.0,7.0,1.0
709,396,2.0,54.0,1.0
709,490,2.0,60.0,1.0
709,510,8.0,458.0,1.0
709,563,4.0,6.0,1.0
709,843,2.0,60.0,1.0
709,898,10.0,475.0,1.0
710,28,6.0,111.0,1.0
710,92,1.0,9.0,1.0
710,226,3.0,1.0,1.0
710,367,7.0,91.0,1.0
710,472,3.0,7.0,1.0
710,896,7.0,166.0,1.0
710,1002,1.0,9.0,1.0
711,71,9.0,199.0,1.0
711,213,3.0,13.0,1.0
711,303,1.0,10.0,1.0
711,784,7.0,370.0,1.0
711,867,4.0,3.0,1.0
711,948,5.0,6.0,1.0
712,313,8.0,114.0,1.0
712,400,1.0,1.0,1.0
712,428,6.0,225.0,1.0
712,652,9.0,325.0,1.0
712,736,5.0,5.0,1.0
712,879,2.0,7.0,1.0
713,43,9.0,349.0,1.0
713,396,9.0,300.0,1.0
713,577,2.0,36.0,1.0
713,728,5.0,54.0,1.0
713,730,2.0,60.0,1.0
713,898,4.0,54.0,1.0
713,970,9.0,443.0,1.0
714,77,2.0,36.0,1.0
714,385,4.0,24.0,1.0
714,398,4.0,48.0,1.0
714,606,4.0,18.0,1.0
714,717,9.0,338.0,1.0
714,978,10.0,364.0,1.0
715,104,5.0,3.0,1.0
715,221,9.0,237.0,1.0
715,552,1.0,6.0,1.0
715,599,6.0,141.0,1.0
715,863,1.0,1.0,1.0
715,999,2.0,1.0,1.0
716,217,9.0,346.0,1.0
716,510,3.0,6.0,1.0
716,576,3.0,48.0,1.0
716,620,6.0,265.0,1.0
716,718,2.0,30.0,1.0
716,907,5.0,337.0,1.0
716,913,4.0,48.0,1.0
717,53,3.0,24.0,1.0
717,394,1.0,30.0,1.0
717,714,9.0,338.0,1.0
717,787,5.0,60.0,1.0
717,800,2.0,48.0,1.0
717,946,7.0,596.0,1.0
718,191,3.0,6.0,1.0
718,311,9.0,625.0,1.0
718,578,6.0,572.0,1.0
718,653,2.0,24.0,1.0
718,716,2.0,30.0,1.0
718,728,3.0,42.0,1.0
719,193,1.0,3.0,1.0
719,328,2.0,6.0,1.0
719,425,1.0,3.0,1.0
719,599,2.0,6.0,1.0
719,627,6.0,15.0,1.0
719,890,10.0,118.0,1.0
720,263,5.0,9.0,1.0
720,474,9.0,11.0,1.0
720,553,8.0,110.0,1.0
720,627,5.0,4.0,1.0
720,881,6.0,54.0,1.0
720,937,4.0,1.0,1.0
721,30,2.0,60.0,1.0
721,53,5.0,42.0,1.0
721,378,9.0,508.0,1.0
721,393,8.0,385.0,1.0
721,576,1.0,48.0,1.0
721,800,5.0,18.0,1.0
722,22,5.0,0.0,1.0
722,252,5.0,3.0,1.0
722,310,6.0,48.0,1.0
722,414,10.0,269.0,1.0
722,775,7.0,20.0,1.0
722,792,19.0,176.0,1.0
722,886,8.0,50.0,1.0
723,66,7.0,110.0,1.0
723,178,6.0,116.0,1.0
723,415,2.0,1.0,1.0
723,689,3.0,10.0,1.0
723,837,10.0,143.0,1.0
723,917,2.0,1.0,1.0
724,308,5.0,5.0,1.0
724,320,3.0,8.0,1.0
724,441,8.0,47.0,1.0
724,452,4.0,3.0,1.0
724,875,5.0,8.0,1.0
725,86,5.0,7.0,1.0
725,261,6.0,343.0,1.0
725,549,5.0,11.0,1.0
725,564,2.0,17.0,1.0
725,780,8.0,125.0,1.0
725,885,1.0,18.0,1.0
726,21,5.0,3.0,1.0
726,150,6.0,57.0,1.0
726,242,3.0,1.0,1.0
726,318,5.0,4.0,1.0
726,619,2.0,2.0,1.0
727,41,10.0,535.0,1.0
727,99,5.0,18.0,1.0
727,681,1.0,18.0,1.0
727,748,2.0,18.0,1.0
727,758,1.0,24.0,1.0
728,31,4.0,36.0,1.0
728,585,4.0,48.0,1.0
728,713,5.0,54.0,1.0
728,718,3.0,42.0,1.0
728,927,5.0,377.0,1.0
729,54,2.0,30.0,1.0
729,172,6.0,668.0,1.0
729,240,1.0,54.0,1.0
729,369,6.0,310.0,1.0
729,734,1.0,24.0,1.0
729,980,4.0,36.0,1.0
730,127,3.0,48.0,1.0
730,260,3.0,48.0,1.0
730,455,9.0,443.0,1.0
730,573,3.0,6.0,1.0
730,713,2.0,60.0,1.0
731,34,6.0,314.0,1.0
731,124,2.0,5.0,1.0
731,173,1.0,7.0,1.0
731,761,8.0,252.0,1.0
731,772,3.0,5.0,1.0
731,953,2.0,13.0,1.0
732,81,9.0,104.0,1.0
732,239,4.0,1.0,1.0
732,346,9.0,178.0,1.0
732,582,3.0,8.0,1.0
732,647,4.0,2.0,1.0
732,985,7.0,117.0,1.0
732,1008,2.0,6.0,1.0
733,182,5.0,113.0,1.0
733,263,10.0,13.0,1.0
733,272,3.0,6.0,1.0
733,294,6.0,286.0,1.0
733,456,4.0,1.0,1.0
733,821,2.0,1.0,1.0
733,944,1.0,6.0,1.0
734,530,5.0,6.0,1.0
734,696,7.0,584.0,1.0
734,729,1.0,24.0,1.0
734,758,1.0,36.0,1.0
734,794,5.0,632.0,1.0
734,800,4.0,54.0,1.0
735,351,5.0,80.0,1.0
735,476,5.0,0.0,1.0
735,610,2.0,4.0,1.0
735,909,5.0,0.0,1.0
735,1011,7.0,41.0,1.0
736,46,9.0,108.0,1.0
736,132,1.0,2.0,1.0
736,309,3.0,5.0,1.0
736,343,8.0,341.0,1.0
736,538,1.0,3.0,1.0
736,712,5.0,5.0,1.0
737,292,1.0,2.0,1.0
737,505,3.0,3.0,1.0
737,521,9.0,40.0,1.0
737,899,8.0,49.0,1.0
737,1001,2.0,1.0,1.0
738,414,10.0,30.0,1.0
738,587,3.0,1.0,1.0
738,658,2.0,1.0,1.0
738,775,6.0,27.0,1.0
738,822,2.0,2.0,1.0
739,298,1.0,36.0,1.0
739,307,5.0,60.0,1.0
739,500,2.0,54.0,1.0
739,539,2.0,36.0,1.0
739,978,9.0,530.0,1.0
740,55,2.0,7.0,1.0
740,697,9.0,247.0,1.0
740,755,3.0,6.0,1.0
740,836,9.0,129.0,1.0
740,954,5.0,15.0,1.0
740,965,4.0,11.0,1.0
741,20,9.0,22.0,1.0
741,90,7.0,67.0,1.0
741,632,5.0,2.0,1.0
741,659,5.0,59.0,1.0
741,769,2.0,0.0,1.0
741,930,5.0,1.0,1.0
742,52,8.0,588.0,1.0
742,317,8.0,457.0,1.0
742,455,4.0,24.0,1.0
742,767,4.0,36.0,1.0
742,798,3.0,54.0,1.0
742,860,1.0,30.0,1.0
743,168,5.0,15.0,1.0
743,192,3.0,11.0,1.0
743,448,6.0,181.0,1.0
743,543,3.0,2.0,1.0
743,953,5.0,187.0,1.0
743,1010,4.0,16.0,1.0
744,227,5.0,1.0,1.0
744,288,8.0,99.0,1.0
744,345,5.0,1.0,1.0
744,560,2.0,1.0,1.0
744,592,5.0,14.0,1.0
744,673,4.0,6.0,1.0
744,967,7.0,143.0,1.0
745,312,9.0,18.0,1.0
745,464,15.0,196.0,1.0
745,487,6.0,13.0,1.0
745,656,20.0,198.0,1.0
745,892,8.0,14.0,1.0
745,961,3.0,1.0,1.0
746,181,7.0,48.0,1.0
746,293,5.0,18.0,1.0
746,426,5.0,3.0,1.0
746,443,4.0,7.0,1.0
746,518,5.0,91.0,1.0
746,705,2.0,4.0,1.0
746,751,1.0,11.0,1.0
747,231,8.0,337.0,1.0
747,303,5.0,10.0,1.0
747,531,8.0,295.0,1.0
747,583,1.0,1.0,1.0
747,607,4.0,4.0,1.0
748,298,1.0,36.0,1.0
748,727,2.0,18.0,1.0
748,787,1.0,6.0,1.0
748,842,9.0,383.0,1.0
748,931,5.0,24.0,1.0
749,203,2.0,3.0,1.0
749,292,9.0,27.0,1.0
749,505,2.0,3.0,1.0
749,833,5.0,60.0,1.0
749,1001,3.0,1.0,1.0
750,34,3.0,7.0,1.0
750,287,6.0,243.0,1.0
750,527,2.0,11.0,1.0
750,556,6.0,243.0,1.0
750,878,3.0,5.0,1.0
750,984,3.0,5.0,1.0
751,181,3.0,11.0,1.0
751,705,9.0,26.0,1.0
751,746,1.0,11.0,1.0
751,974,6.0,26.0,1.0
752,283,5.0,0.0,1.0
752,340,1.0,1.0,1.0
752,756,8.0,33.0,1.0
753,39,5.0,131.0,1.0
753,40,7.0,258.0,1.0
753,196,5.0,18.0,1.0
753,321,4.0,15.0,1.0
753,389,7.0,20.0,1.0
753,470,4.0,17.0,1.0
753,589,1.0,17.0,1.0
754,73,4.0,6.0,1.0
754,99,2.0,24.0,1.0
754,154,5.0,30.0,1.0
754,268,5.0,537.0,1.0
754,398,7.0,548.0,1.0
754,533,4.0,60.0,1.0
755,138,1.0,17.0,1.0
755,676,10.0,117.0,1.0
755,740,3.0,6.0,1.0
755,776,2.0,7.0,1.0
755,841,7.0,17.0,1.0
755,887,1.0,9.0,1.0
756,340,4.0,3.0,1.0
756,383,1.0,2.0,1.0
756,622,10.0,26.0,1.0
756,752,8.0,33.0,1.0
757,45,2.0,2.0,1.0
757,198,4.0,5.0,1.0
757,342,5.0,73.0,1.0
757,525,2.0,3.0,1.0
757,831,10.0,40.0,1.0
757,900,5.0,1.0,1.0
758,510,6.0,683.0,1.0
758,727,1.0,24.0,1.0
758,734,1.0,36.0,1.0
758,864,10.0,385.0,1.0
758,929,1.0,18.0,1.0
758,991,5.0,30.0,1.0
759,187,4.0,2.0,1.0
759,286,9.0,62.0,1.0
759,414,3.0,2.0,1.0
759,647,5.0,19.0,1.0
759,822,3.0,2.0,1.0
760,675,5.0,2.0,1.0
760,770,7.0,155.0,1.0
760,936,5.0,2.0,1.0
760,963,1.0,2.0,1.0
760,1016,2.0,6.0,1.0
761,509,5.0,313.0,1.0
761,536,1.0,15.0,1.0
761,556,1.0,15.0,1.0
761,731,8.0,252.0,1.0
761,773,1.0,11.0,1.0
761,924,1.0,11.0,1.0
762,121,4.0,16.0,1.0
762,200,4.0,3.0,1.0
762,326,5.0,477.0,1.0
762,439,1.0,10.0,1.0
762,536,10.0,321.0,1.0
762,672,4.0,11.0,1.0
763,73,2.0,42.0,1.0
763,246,1.0,12.0,1.0
763,317,5.0,567.0,1.0
763,357,8.0,712.0,1.0
763,494,2.0,42.0,1.0
763,791,9.0,367.0,1.0
763,908,4.0,6.0,1.0
764,120,2.0,13.0,1.0
764,197,10.0,189.0,1.0
764,213,5.0,15.0,1.0
764,467,8.0,193.0,1.0
764,640,3.0,13.0,1.0
764,685,10.0,268.0,1.0
764,806,2.0,6.0,1.0
765,81,1.0,2.0,1.0
765,110,8.0,168.0,1.0
765,333,7.0,27.0,1.0
765,477,5.0,4.0,1.0
765,540,5.0,5.0,1.0
765,567,10.0,107.0,1.0
765,647,1.0,6.0,1.0
766,94,9.0,54.0,1.0
766,147,9.0,12.0,1.0
766,178,4.0,9.0,1.0
766,319,3.0,1.0,1.0
766,792,5.0,9.0,1.0
766,904,3.0,1.0,1.0
767,202,3.0,54.0,1.0
767,268,5.0,42.0,1.0
767,451,5.0,12.0,1.0
767,511,5.0,552.0,1.0
767,742,4.0,36.0,1.0
768,86,5.0,109.0,1.0
